,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
526,0.06502528190612793,0.006815986458740435,0.006591510772705078,0.00047735970951794674,entropy,5,11,50,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 11, 'n_estimators': 50}",0.856,0.824,0.832,0.8629032258064516,0.8387096774193549,0.8427225806451613,0.014595618917033986,1
189,0.015971803665161134,0.0009005356827740411,0.0029848098754882814,1.292518991331115e-05,gini,4,,10,"{'criterion': 'gini', 'max_depth': 4, 'max_features': None, 'n_estimators': 10}",0.872,0.824,0.84,0.8548387096774194,0.8225806451612904,0.8426838709677419,0.01880215631798745,2
226,0.11269035339355468,0.0034620785714829477,0.011568832397460937,0.0007976536400746783,gini,5,9,100,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 9, 'n_estimators': 100}",0.888,0.824,0.832,0.8387096774193549,0.8225806451612904,0.8410580645161291,0.0241805763072659,3
528,0.294951057434082,0.011812838411281773,0.026344442367553712,0.0010121876685512976,entropy,5,11,250,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 11, 'n_estimators': 250}",0.856,0.816,0.832,0.8548387096774194,0.8387096774193549,0.8395096774193549,0.014944230700088995,4
531,1.1838325023651124,0.013246830378954745,0.10571742057800293,0.014721077036405078,entropy,5,11,1000,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 11, 'n_estimators': 1000}",0.848,0.824,0.832,0.8548387096774194,0.8387096774193549,0.8395096774193549,0.010996819140891706,4
234,0.27785649299621584,0.01131850788459573,0.02692723274230957,0.004505488181068484,gini,5,11,250,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 11, 'n_estimators': 250}",0.856,0.816,0.832,0.8548387096774194,0.8387096774193549,0.8395096774193549,0.014944230700088995,4
228,0.5449263095855713,0.01574829458488642,0.04909214973449707,0.0013149440097121282,gini,5,9,500,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 9, 'n_estimators': 500}",0.856,0.816,0.84,0.8467741935483871,0.8387096774193549,0.8394967741935483,0.01325359158516468,7
227,0.28942527770996096,0.012285909311106534,0.02593073844909668,0.0006312056771534824,gini,5,9,250,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 9, 'n_estimators': 250}",0.864,0.816,0.84,0.8548387096774194,0.8225806451612904,0.8394838709677419,0.01829912173847652,8
529,0.6004095554351807,0.00983661537637586,0.050448274612426756,0.0017307648485125576,entropy,5,11,500,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 11, 'n_estimators': 500}",0.856,0.832,0.832,0.8467741935483871,0.8306451612903226,0.8394838709677419,0.0101594365948648,8
530,0.9027748584747315,0.015328180973250354,0.0720146656036377,0.0007335712279700183,entropy,5,11,750,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 11, 'n_estimators': 750}",0.856,0.824,0.84,0.8548387096774194,0.8225806451612904,0.8394838709677419,0.01438255389002884,8
239,0.06661376953125,0.0028008865809558666,0.00758819580078125,0.0017323150429232005,gini,5,,50,"{'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'n_estimators': 50}",0.848,0.824,0.832,0.8548387096774194,0.8306451612903226,0.8378967741935485,0.011572229847442531,11
176,0.056251811981201175,0.0010252909331593771,0.006972122192382813,0.0006163395464156119,gini,4,9,50,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 9, 'n_estimators': 50}",0.864,0.824,0.84,0.8225806451612904,0.8387096774193549,0.8378580645161291,0.014927554503492342,12
229,0.8383636951446534,0.01923246753459473,0.07456388473510742,0.004977773789577013,gini,5,9,750,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 9, 'n_estimators': 750}",0.832,0.816,0.84,0.8548387096774194,0.8387096774193549,0.8363096774193549,0.012599681214274962,13
233,0.11090807914733887,0.0027544257976790214,0.01115732192993164,0.0004062752879162992,gini,5,11,100,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 11, 'n_estimators': 100}",0.84,0.816,0.84,0.8548387096774194,0.8306451612903226,0.8362967741935485,0.012768170623131363,14
524,1.118208360671997,0.011537495402052685,0.09295082092285156,0.002707373581493953,entropy,5,9,1000,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 9, 'n_estimators': 1000}",0.856,0.824,0.824,0.8467741935483871,0.8306451612903226,0.8362838709677419,0.012902361261359362,15
232,0.05786128044128418,0.0016723272040075497,0.006773805618286133,0.0007250206770046175,gini,5,11,50,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 11, 'n_estimators': 50}",0.856,0.816,0.832,0.8467741935483871,0.8306451612903226,0.8362838709677419,0.013858965550091638,15
514,0.27068376541137695,0.013242962069575204,0.02573089599609375,0.001614997189755773,entropy,5,7,250,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 7, 'n_estimators': 250}",0.856,0.824,0.832,0.8306451612903226,0.8387096774193549,0.8362709677419355,0.010914664738211373,17
478,0.1156930923461914,0.006332096369533843,0.011367273330688477,0.0005044988828441076,entropy,4,11,100,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 11, 'n_estimators': 100}",0.864,0.792,0.856,0.8306451612903226,0.8387096774193549,0.8362709677419355,0.025122298986111,17
479,0.2768595218658447,0.0036994859757459864,0.02473301887512207,0.0007364331240005593,entropy,4,11,250,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 11, 'n_estimators': 250}",0.864,0.808,0.848,0.8225806451612904,0.8387096774193549,0.836258064516129,0.01948891197338493,19
219,0.10471963882446289,0.0035119813579423745,0.01136922836303711,0.0007979870483630919,gini,5,7,100,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 7, 'n_estimators': 100}",0.856,0.832,0.832,0.8145161290322581,0.8467741935483871,0.836258064516129,0.014207793438139962,19
188,1.0583520889282227,0.024192209263005894,0.09315919876098633,0.0013341145718866764,gini,4,11,1000,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 11, 'n_estimators': 1000}",0.864,0.816,0.848,0.8145161290322581,0.8387096774193549,0.8362451612903226,0.018955730232223616,21
519,0.06283178329467773,0.006994995964815259,0.0073796272277832035,0.0013523747236401336,entropy,5,9,50,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 9, 'n_estimators': 50}",0.856,0.808,0.824,0.8548387096774194,0.8306451612903226,0.8346967741935485,0.018455781166906722,22
520,0.11844124794006347,0.007713583271684632,0.011966180801391602,0.0006101158998433844,entropy,5,9,100,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 9, 'n_estimators': 100}",0.856,0.8,0.832,0.8548387096774194,0.8306451612903226,0.8346967741935485,0.02043075765802014,22
225,0.06182761192321777,0.0037377327425841982,0.007595586776733399,0.00078695508309471,gini,5,9,50,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 9, 'n_estimators': 50}",0.848,0.816,0.832,0.8548387096774194,0.8225806451612904,0.8346838709677419,0.014739844561253235,24
236,0.8267730236053467,0.02195712307934762,0.07301030158996583,0.003243994542421709,gini,5,11,750,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 11, 'n_estimators': 750}",0.832,0.824,0.84,0.8548387096774194,0.8225806451612904,0.8346838709677419,0.01185170948386377,24
521,0.2784371852874756,0.006113023356905936,0.02514047622680664,0.0007425443879306052,entropy,5,9,250,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 9, 'n_estimators': 250}",0.848,0.824,0.832,0.8467741935483871,0.8225806451612904,0.8346709677419355,0.010875023652300041,26
231,0.015366268157958985,0.0025627299739027004,0.0035753250122070312,0.0004928550207057296,gini,5,11,10,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 11, 'n_estimators': 10}",0.856,0.808,0.84,0.8709677419354839,0.7983870967741935,0.8346709677419355,0.027671797308543574,26
481,0.8341763019561768,0.02013270766902502,0.07120842933654785,0.0024723804853787413,entropy,4,11,750,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 11, 'n_estimators': 750}",0.864,0.808,0.84,0.8225806451612904,0.8387096774193549,0.8346580645161291,0.018774543838878204,28
185,0.2626962184906006,0.004406657430357533,0.025133228302001952,0.000737767323696808,gini,4,11,250,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 11, 'n_estimators': 250}",0.856,0.816,0.84,0.8225806451612904,0.8387096774193549,0.8346580645161291,0.014102606013002011,28
186,0.5269833087921143,0.008135548903287201,0.04708795547485352,0.0007530108531324405,gini,4,11,500,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 11, 'n_estimators': 500}",0.856,0.816,0.84,0.8225806451612904,0.8387096774193549,0.8346580645161291,0.014102606013002011,28
230,1.0821168899536133,0.027308677429050323,0.0977280616760254,0.007663697932007617,gini,5,9,1000,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 9, 'n_estimators': 1000}",0.856,0.816,0.84,0.8387096774193549,0.8225806451612904,0.8346580645161291,0.014102606013002011,28
523,0.8525283336639404,0.014219238378239055,0.07339420318603515,0.003366677446046205,entropy,5,9,750,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 9, 'n_estimators': 750}",0.864,0.824,0.832,0.8306451612903226,0.8225806451612904,0.8346451612903225,0.015123329277957667,32
522,0.5531441688537597,0.009435848623627098,0.048246240615844725,0.001500102883818903,entropy,5,9,500,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 9, 'n_estimators': 500}",0.864,0.824,0.832,0.8306451612903226,0.8225806451612904,0.8346451612903225,0.015123329277957667,32
480,0.5523163795471191,0.009705890095463793,0.05544834136962891,0.013331449630768766,entropy,4,11,500,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 11, 'n_estimators': 500}",0.864,0.816,0.84,0.8145161290322581,0.8387096774193549,0.8346451612903225,0.0182193365621767,32
181,1.0372082710266113,0.021855151476736348,0.10113606452941895,0.01377201592506893,gini,4,9,1000,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 9, 'n_estimators': 1000}",0.864,0.808,0.848,0.8145161290322581,0.8387096774193549,0.8346451612903225,0.020840926677234577,32
537,1.0775078773498534,0.010005673672081257,0.0732184886932373,0.0018367744222469982,entropy,5,,750,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': None, 'n_estimators': 750}",0.848,0.808,0.824,0.8629032258064516,0.8225806451612904,0.8330967741935483,0.01966580302283072,36
291,0.9867597103118897,0.07999943225582905,0.05824432373046875,0.00964083464227252,gini,,,500,"{'criterion': 'gini', 'max_depth': None, 'max_features': None, 'n_estimators': 500}",0.856,0.808,0.824,0.8790322580645161,0.7983870967741935,0.833083870967742,0.03017279132112607,37
536,0.7112974166870117,0.009153713031999133,0.04907560348510742,0.0021364135376365544,entropy,5,,500,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': None, 'n_estimators': 500}",0.848,0.816,0.824,0.8548387096774194,0.8225806451612904,0.833083870967742,0.015365266180144126,37
237,1.1052332401275635,0.03193755260023476,0.09454951286315919,0.0018146631608045973,gini,5,11,1000,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 11, 'n_estimators': 1000}",0.832,0.824,0.832,0.8467741935483871,0.8306451612903226,0.833083870967742,0.007459738622242412,37
243,0.9733936786651611,0.0370214731489426,0.07899479866027832,0.015644522161742405,gini,5,,750,"{'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'n_estimators': 750}",0.832,0.824,0.832,0.8548387096774194,0.8225806451612904,0.833083870967742,0.011562499936721328,37
485,0.13084120750427247,0.0022425564020137315,0.010979270935058594,1.4796250103903705e-05,entropy,4,,100,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': None, 'n_estimators': 100}",0.872,0.792,0.832,0.8387096774193549,0.8306451612903226,0.8330709677419355,0.025460245479883754,41
235,0.5447513103485108,0.015235644169805962,0.04846768379211426,0.002340749264023318,gini,5,11,500,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 11, 'n_estimators': 500}",0.84,0.816,0.84,0.8467741935483871,0.8225806451612904,0.8330709677419355,0.011706973828119674,41
183,0.056848335266113284,0.001766690315966749,0.0063892841339111325,0.0004833995246062192,gini,4,11,50,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 11, 'n_estimators': 50}",0.848,0.808,0.848,0.8225806451612904,0.8387096774193549,0.8330580645161291,0.015595810424904901,43
187,0.79683518409729,0.012396707237397987,0.06964516639709473,0.0007545675706695334,gini,4,11,750,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 11, 'n_estimators': 750}",0.856,0.808,0.84,0.8225806451612904,0.8387096774193549,0.8330580645161291,0.016396014845369362,43
516,0.7998591423034668,0.015393724831320003,0.0724074363708496,0.0031908770193096125,entropy,5,7,750,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 7, 'n_estimators': 750}",0.848,0.816,0.84,0.8306451612903226,0.8306451612903226,0.8330580645161291,0.010715163771562468,43
484,0.07162308692932129,0.005543115573604558,0.007365608215332031,0.0013401114546754366,entropy,4,,50,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': None, 'n_estimators': 50}",0.872,0.8,0.84,0.8387096774193549,0.8145161290322581,0.8330451612903227,0.024630240374281777,46
184,0.11168694496154785,0.008325735244411835,0.011174869537353516,0.0007635421667023813,gini,4,11,100,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 11, 'n_estimators': 100}",0.848,0.816,0.848,0.8145161290322581,0.8387096774193549,0.8330451612903225,0.014921418863328678,47
179,0.5377891540527344,0.036834781902484535,0.05024533271789551,0.003489797756334573,gini,4,9,500,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 9, 'n_estimators': 500}",0.856,0.808,0.848,0.8145161290322581,0.8387096774193549,0.8330451612903225,0.018725617236686753,47
471,0.11148610115051269,0.00852392650844362,0.01197500228881836,0.0006552932525691328,entropy,4,9,100,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 9, 'n_estimators': 100}",0.856,0.8,0.856,0.8064516129032258,0.8467741935483871,0.8330451612903225,0.024663880747513665,47
223,1.0415390968322753,0.022299576983849143,0.09616522789001465,0.002856455603993911,gini,5,7,1000,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 7, 'n_estimators': 1000}",0.848,0.816,0.848,0.8306451612903226,0.8225806451612904,0.8330451612903225,0.013062143950307845,47
224,0.013556528091430663,0.0007943276611509905,0.003589916229248047,0.0005058823684146766,gini,5,9,10,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 9, 'n_estimators': 10}",0.832,0.792,0.84,0.8790322580645161,0.8145161290322581,0.8315096774193549,0.028915452483052842,51
242,0.643677043914795,0.007290277982398684,0.04787130355834961,0.0012311835089140984,gini,5,,500,"{'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'n_estimators': 500}",0.84,0.816,0.824,0.8548387096774194,0.8225806451612904,0.8314838709677419,0.014092543840040203,52
292,1.1960124969482422,0.031578583008092465,0.07817792892456055,0.0013663725544214315,gini,,,750,"{'criterion': 'gini', 'max_depth': None, 'max_features': None, 'n_estimators': 750}",0.864,0.808,0.816,0.8709677419354839,0.7983870967741935,0.8314709677419355,0.03000970775988175,53
190,0.06515474319458008,0.005422497498007652,0.007388162612915039,0.0004820915734443002,gini,4,,50,"{'criterion': 'gini', 'max_depth': 4, 'max_features': None, 'n_estimators': 50}",0.864,0.792,0.832,0.8548387096774194,0.8145161290322581,0.8314709677419355,0.026267443834890856,53
221,0.5192028522491455,0.01331249121804525,0.047081804275512694,0.0004148040835585142,gini,5,7,500,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 7, 'n_estimators': 500}",0.848,0.816,0.832,0.8306451612903226,0.8306451612903226,0.8314580645161291,0.010141032546196556,55
222,0.7789231300354004,0.01724258945150759,0.0747922420501709,0.006157610971994972,gini,5,7,750,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 7, 'n_estimators': 750}",0.856,0.816,0.824,0.8306451612903226,0.8306451612903226,0.8314580645161291,0.013403004928112874,55
512,0.054247808456420896,0.0004963042320411147,0.006980228424072266,1.4572817602096679e-06,entropy,5,7,50,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 7, 'n_estimators': 50}",0.848,0.816,0.84,0.8225806451612904,0.8306451612903226,0.8314451612903226,0.011532741248618913,57
473,0.5359431743621826,0.020892779752558065,0.04728789329528808,0.0005086098424910606,entropy,4,9,500,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 9, 'n_estimators': 500}",0.864,0.808,0.84,0.8064516129032258,0.8387096774193549,0.8314322580645161,0.02172615106175911,58
474,0.8064485549926758,0.017097515198601816,0.07220029830932617,0.0014831139420805137,entropy,4,9,750,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 9, 'n_estimators': 750}",0.864,0.8,0.856,0.7983870967741935,0.8387096774193549,0.8314193548387097,0.02755779849814778,59
578,0.7011427879333496,0.019300599501904415,0.05563950538635254,0.004445050763183626,entropy,,11,500,"{'criterion': 'entropy', 'max_depth': None, 'max_features': 11, 'n_estimators': 500}",0.84,0.808,0.824,0.8709677419354839,0.8064516129032258,0.8298838709677419,0.02388646053475173,60
535,0.35526533126831056,0.0037586279754031992,0.028108787536621094,0.004169034323328119,entropy,5,,250,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': None, 'n_estimators': 250}",0.84,0.808,0.824,0.8629032258064516,0.8145161290322581,0.8298838709677419,0.019709414495896905,60
510,1.0561046123504638,0.02859165334499606,0.096748685836792,0.004817728209058523,entropy,5,5,1000,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 5, 'n_estimators': 1000}",0.864,0.784,0.832,0.8145161290322581,0.8548387096774194,0.8298709677419355,0.028749360034500585,62
211,0.05564370155334473,0.003490305581079683,0.007188129425048828,0.0014599144829515712,gini,5,5,50,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 5, 'n_estimators': 50}",0.856,0.8,0.824,0.8306451612903226,0.8387096774193549,0.8298709677419355,0.018374936556198727,62
191,0.12526473999023438,0.00453096875949321,0.011568355560302734,0.0007982496345652144,gini,4,,100,"{'criterion': 'gini', 'max_depth': 4, 'max_features': None, 'n_estimators': 100}",0.848,0.808,0.824,0.8467741935483871,0.8225806451612904,0.8298709677419355,0.015364485990773185,62
241,0.3466790676116943,0.0388986761523842,0.025133705139160155,0.000962362902728302,gini,5,,250,"{'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'n_estimators': 250}",0.84,0.816,0.832,0.8467741935483871,0.8145161290322581,0.8298580645161291,0.012814235060560768,65
194,0.9305167675018311,0.020731086147485117,0.07419509887695312,0.002870774876491254,gini,4,,750,"{'criterion': 'gini', 'max_depth': 4, 'max_features': None, 'n_estimators': 750}",0.848,0.8,0.84,0.8387096774193549,0.8225806451612904,0.8298580645161291,0.017057576490017518,65
472,0.2714583396911621,0.0051251581042707165,0.024151325225830078,0.00041016608265283786,entropy,4,9,250,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 9, 'n_estimators': 250}",0.84,0.808,0.84,0.8145161290322581,0.8467741935483871,0.8298580645161291,0.015524323501760199,65
195,1.232918119430542,0.02484921031870899,0.09473843574523926,0.0028880919833149375,gini,4,,1000,"{'criterion': 'gini', 'max_depth': 4, 'max_features': None, 'n_estimators': 1000}",0.848,0.808,0.832,0.8387096774193549,0.8225806451612904,0.8298580645161291,0.013731748457964066,65
525,0.016563940048217773,0.002593674032536313,0.003981637954711914,0.0009003129843077284,entropy,5,11,10,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 11, 'n_estimators': 10}",0.824,0.832,0.832,0.8387096774193549,0.8225806451612904,0.8298580645161291,0.005912775635249421,65
216,1.047004795074463,0.016005718503328638,0.09693322181701661,0.0031112280615650037,gini,5,5,1000,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 5, 'n_estimators': 1000}",0.864,0.792,0.832,0.8145161290322581,0.8467741935483871,0.8298580645161291,0.025000092403575314,65
482,1.1004933834075927,0.005155178583441746,0.09549827575683593,0.0067172363657196565,entropy,4,11,1000,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 11, 'n_estimators': 1000}",0.84,0.808,0.84,0.8225806451612904,0.8387096774193549,0.8298580645161291,0.012765614584217967,65
527,0.11867575645446778,0.002948006333513243,0.011568355560302734,0.0004888535243572731,entropy,5,11,100,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 11, 'n_estimators': 100}",0.856,0.808,0.832,0.8225806451612904,0.8306451612903226,0.8298451612903227,0.015616293953324128,72
462,0.013970613479614258,0.0012789541242030846,0.002991342544555664,2.167380938980772e-06,entropy,4,7,10,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 7, 'n_estimators': 10}",0.856,0.8,0.84,0.8225806451612904,0.8306451612903226,0.8298451612903227,0.01860829483957699,72
220,0.26844000816345215,0.010966520572020652,0.024733209609985353,0.0007686334059387767,gini,5,7,250,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 7, 'n_estimators': 250}",0.856,0.816,0.824,0.8306451612903226,0.8225806451612904,0.8298451612903225,0.013880512844870994,74
180,0.773929214477539,0.008725788082262001,0.06981215476989747,0.0011144558309550104,gini,4,9,750,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 9, 'n_estimators': 750}",0.856,0.808,0.832,0.8145161290322581,0.8387096774193549,0.8298451612903225,0.01720167937013607,74
509,0.7872418880462646,0.013640867823603702,0.07081770896911621,0.0010857669522549545,entropy,5,5,750,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 5, 'n_estimators': 750}",0.864,0.808,0.832,0.8064516129032258,0.8387096774193549,0.8298322580645161,0.02132718607235442,76
466,0.5170323371887207,0.013092322199427577,0.0480647087097168,0.0011373892192994245,entropy,4,7,500,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 7, 'n_estimators': 500}",0.856,0.8,0.848,0.7903225806451613,0.8548387096774194,0.8298322580645161,0.0286046094827888,76
174,1.1017971992492677,0.08644774784355734,0.09376463890075684,0.002181738487036687,gini,4,7,1000,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 7, 'n_estimators': 1000}",0.856,0.792,0.856,0.7983870967741935,0.8467741935483871,0.8298322580645161,0.028553838735898035,76
475,1.0657485485076905,0.00752730976341166,0.09235258102416992,0.0016264904240850659,entropy,4,9,1000,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 9, 'n_estimators': 1000}",0.856,0.808,0.84,0.8064516129032258,0.8387096774193549,0.8298322580645161,0.01944347874648022,76
508,0.5142293930053711,0.017807121108834784,0.04825735092163086,0.0010375745591930778,entropy,5,5,500,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 5, 'n_estimators': 500}",0.864,0.808,0.832,0.8145161290322581,0.8306451612903226,0.8298322580645161,0.01941146983848265,76
487,0.6460704326629638,0.008514503564467426,0.049277639389038085,0.004863118951672497,entropy,4,,500,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': None, 'n_estimators': 500}",0.872,0.8,0.84,0.8225806451612904,0.8145161290322581,0.8298193548387097,0.024733111098270158,81
488,0.9783903598785401,0.017349325492848285,0.07480049133300781,0.010479233448950584,entropy,4,,750,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': None, 'n_estimators': 750}",0.872,0.8,0.84,0.8225806451612904,0.8145161290322581,0.8298193548387097,0.024733111098270158,81
477,0.06482806205749511,0.00621593136769384,0.006772184371948242,0.0003961329563458157,entropy,4,11,50,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 11, 'n_estimators': 50}",0.872,0.816,0.832,0.8064516129032258,0.8225806451612904,0.8298064516129031,0.02268649843493469,83
217,0.013763999938964844,0.000976600969849527,0.002999019622802734,1.5052805802447547e-05,gini,5,7,10,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 7, 'n_estimators': 10}",0.832,0.792,0.832,0.8306451612903226,0.8548387096774194,0.8282967741935483,0.020272507692887135,84
293,1.6338297843933105,0.10866546449105591,0.1009279727935791,0.0021169138062066303,gini,,,1000,"{'criterion': 'gini', 'max_depth': None, 'max_features': None, 'n_estimators': 1000}",0.856,0.8,0.816,0.8709677419354839,0.7983870967741935,0.8282709677419355,0.029781819175159433,85
498,0.05046548843383789,0.001359142341309592,0.006382465362548828,0.0004888113039399632,entropy,5,3,50,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 3, 'n_estimators': 50}",0.84,0.784,0.848,0.8145161290322581,0.8548387096774194,0.8282709677419355,0.026006783714399073,85
193,0.6340976238250733,0.01404769981800766,0.04807686805725098,0.0018132540410838972,gini,4,,500,"{'criterion': 'gini', 'max_depth': 4, 'max_features': None, 'n_estimators': 500}",0.848,0.8,0.832,0.8387096774193549,0.8225806451612904,0.828258064516129,0.016393496337401954,87
178,0.26204910278320315,0.004753672829805923,0.025330781936645508,0.0004719077182301036,gini,4,9,250,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 9, 'n_estimators': 250}",0.84,0.808,0.832,0.8145161290322581,0.8467741935483871,0.828258064516129,0.014791566064447571,87
275,0.12866463661193847,0.0030193981323554326,0.01195826530456543,0.0006442022288136534,gini,,9,100,"{'criterion': 'gini', 'max_depth': None, 'max_features': 9, 'n_estimators': 100}",0.84,0.816,0.824,0.8709677419354839,0.7903225806451613,0.828258064516129,0.026718839008468512,87
212,0.10392751693725585,0.007093218025246861,0.011962175369262695,2.8331912861952018e-05,gini,5,5,100,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 5, 'n_estimators': 100}",0.856,0.8,0.824,0.8306451612903226,0.8306451612903226,0.828258064516129,0.017875462343845627,87
288,0.07878894805908203,0.0032974231924406375,0.00718073844909668,0.0007472964407727469,gini,,,50,"{'criterion': 'gini', 'max_depth': None, 'max_features': None, 'n_estimators': 50}",0.856,0.8,0.824,0.8709677419354839,0.7903225806451613,0.828258064516129,0.031143159087678594,87
532,0.017352962493896486,0.0005055442888113928,0.0033833980560302734,0.0004794245142146312,entropy,5,,10,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': None, 'n_estimators': 10}",0.832,0.824,0.824,0.8306451612903226,0.8306451612903226,0.828258064516129,0.0035117166751097205,87
579,1.0555761337280274,0.011930351720276164,0.07759213447570801,0.005017185409678733,entropy,,11,750,"{'criterion': 'entropy', 'max_depth': None, 'max_features': 11, 'n_estimators': 750}",0.832,0.816,0.832,0.8629032258064516,0.7983870967741935,0.8282580645161289,0.021311153055077556,93
517,1.0834681510925293,0.02224253281451571,0.09434094429016113,0.0023355728977970096,entropy,5,7,1000,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 7, 'n_estimators': 1000}",0.848,0.808,0.832,0.8225806451612904,0.8306451612903226,0.8282451612903227,0.013054238888792409,94
210,0.0131591796875,0.0009934289973807648,0.002998542785644531,1.5755409751205907e-05,gini,5,5,10,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 5, 'n_estimators': 10}",0.856,0.816,0.816,0.8306451612903226,0.8225806451612904,0.8282451612903226,0.0148866770289968,95
215,0.752359676361084,0.020337631597996647,0.07138690948486329,0.0004862026913681829,gini,5,5,750,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 5, 'n_estimators': 750}",0.864,0.792,0.832,0.8145161290322581,0.8387096774193549,0.8282451612903226,0.024100669892805824,95
507,0.25888614654541015,0.004819529902649842,0.02415151596069336,0.00039140928848777735,entropy,5,5,250,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 5, 'n_estimators': 250}",0.856,0.808,0.832,0.8064516129032258,0.8387096774193549,0.8282322580645161,0.0188613915597784,97
468,1.0276569843292236,0.011799175958755626,0.09952588081359863,0.007266741040637599,entropy,4,7,1000,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 7, 'n_estimators': 1000}",0.856,0.8,0.84,0.7983870967741935,0.8467741935483871,0.8282322580645161,0.02425334888963012,97
